EmpNo,Job,Date,HW
3523,233190,2011-06-09T00:00:00.000000000,6
3523,233190,2011-06-10T00:00:00.000000000,6
3523,233190,2011-06-13T00:00:00.000000000,6
3523,233190,2011-06-14T00:00:00.000000000,6
3523,233190,2011-06-15T00:00:00.000000000,6
3523,233190,2011-06-16T00:00:00.000000000,6
3523,233190,2011-06-17T00:00:00.000000000,6
3523,233190,2011-06-20T00:00:00.000000000,6
3523,233190,2011-06-21T00:00:00.000000000,6
3523,233190,2011-06-22T00:00:00.000000000,6
3523,233190,2011-06-23T00:00:00.000000000,6
3523,233190,2011-06-24T00:00:00.000000000,6
3523,233190,2011-06-27T00:00:00.000000000,6
3523,233190,2011-06-28T00:00:00.000000000,6
3523,233190,2011-06-29T00:00:00.000000000,6
3523,233190,2011-06-30T00:00:00.000000000,6
3523,233190,2011-07-01T00:00:00.000000000,16
3523,233190,2011-07-02T00:00:00.000000000,12
3523,233190,2011-07-05T00:00:00.000000000,6
3523,233190,2011-07-06T00:00:00.000000000,6
3523,233190,2011-07-07T00:00:00.000000000,6
3523,233190,2011-07-08T00:00:00.000000000,6
3523,233190,2011-07-11T00:00:00.000000000,6
3523,233190,2011-07-12T00:00:00.000000000,6
3523,233190,2011-07-13T00:00:00.000000000,6
3523,233190,2011-07-14T00:00:00.000000000,6
3523,233190,2011-07-15T00:00:00.000000000,6
3523,233190,2011-07-18T00:00:00.000000000,6
3523,233190,2011-07-19T00:00:00.000000000,6
3523,233190,2011-07-20T00:00:00.000000000,6
3523,233190,2011-07-21T00:00:00.000000000,6
3523,233190,2011-07-22T00:00:00.000000000,6
3523,233190,2011-07-25T00:00:00.000000000,6
3523,233190,2011-07-26T00:00:00.000000000,6
3523,233190,2011-07-27T00:00:00.000000000,6
3523,233190,2011-07-28T00:00:00.000000000,6
3523,233190,2011-07-29T00:00:00.000000000,6
3523,233190,2011-08-01T00:00:00.000000000,6
3523,233190,2011-08-02T00:00:00.000000000,6
3523,233190,2011-08-03T00:00:00.000000000,6
3523,233190,2011-08-04T00:00:00.000000000,6
3523,233190,2011-08-05T00:00:00.000000000,6
3523,233190,2011-08-08T00:00:00.000000000,6
3523,233190,2011-08-09T00:00:00.000000000,6
3523,233190,2011-08-10T00:00:00.000000000,6
3523,233190,2011-08-11T00:00:00.000000000,16
3523,233190,2011-08-12T00:00:00.000000000,6
3523,233190,2011-08-15T00:00:00.000000000,6
3523,233190,2011-08-16T00:00:00.000000000,6
3523,233190,2011-08-17T00:00:00.000000000,6
3523,233190,2011-08-18T00:00:00.000000000,6
3523,233190,2011-08-19T00:00:00.000000000,6
3523,233190,2011-08-22T00:00:00.000000000,6
3523,233190,2011-08-23T00:00:00.000000000,6
3523,233190,2011-08-24T00:00:00.000000000,6
3523,233190,2011-08-25T00:00:00.000000000,6
3523,233190,2011-08-26T00:00:00.000000000,6
3523,233190,2011-09-05T00:00:00.000000000,6
3523,233190,2011-09-06T00:00:00.000000000,6
3523,233190,2011-09-07T00:00:00.000000000,6
3523,233190,2011-09-08T00:00:00.000000000,6
3523,233190,2011-09-09T00:00:00.000000000,6
3523,233190,2011-09-12T00:00:00.000000000,6
3523,233190,2011-09-13T00:00:00.000000000,6
3523,233190,2011-09-14T00:00:00.000000000,6
3523,233190,2011-09-15T00:00:00.000000000,6
3523,233190,2011-09-16T00:00:00.000000000,6
3523,233190,2011-09-19T00:00:00.000000000,6
3523,233190,2011-09-20T00:00:00.000000000,6
3523,233190,2011-09-21T00:00:00.000000000,6
3523,233190,2011-09-22T00:00:00.000000000,6
3523,233190,2011-09-23T00:00:00.000000000,6
3523,233190,2011-09-26T00:00:00.000000000,6
3523,233190,2011-09-27T00:00:00.000000000,6
3523,233190,2011-09-28T00:00:00.000000000,6
3523,233190,2011-09-29T00:00:00.000000000,6
3523,233190,2011-09-30T00:00:00.000000000,6
3523,233190,2011-10-03T00:00:00.000000000,6
3523,233190,2011-10-04T00:00:00.000000000,6
3523,233190,2011-10-05T00:00:00.000000000,6
3523,233190,2011-10-06T00:00:00.000000000,6
3523,233190,2011-10-07T00:00:00.000000000,6
3523,233190,2011-10-10T00:00:00.000000000,6
3523,233190,2011-10-12T00:00:00.000000000,6
3523,233190,2011-10-13T00:00:00.000000000,6
3523,233190,2011-10-14T00:00:00.000000000,6
3527,232120,2011-01-24T00:00:00.000000000,5.27
3527,232120,2011-01-25T00:00:00.000000000,5.27
3527,232120,2011-01-26T00:00:00.000000000,5.27
3527,232120,2011-01-27T00:00:00.000000000,5.27
3527,232120,2011-01-28T00:00:00.000000000,5.27
3527,232120,2011-01-31T00:00:00.000000000,5.27
3527,232120,2011-02-01T00:00:00.000000000,5.27
3527,232120,2011-02-02T00:00:00.000000000,5.27
3527,232120,2011-02-03T00:00:00.000000000,5.27
3527,232120,2011-02-04T00:00:00.000000000,5.27
3527,232120,2011-02-07T00:00:00.000000000,5.27
3527,232120,2011-02-09T00:00:00.000000000,5.27
3527,232120,2011-02-10T00:00:00.000000000,5.27
3527,232120,2011-02-11T00:00:00.000000000,5.27
3527,232120,2011-02-14T00:00:00.000000000,5.27
3527,232120,2011-02-15T00:00:00.000000000,5.27
3527,232120,2011-02-16T00:00:00.000000000,5.27
3527,232120,2011-02-17T00:00:00.000000000,5.27
3527,232120,2011-02-18T00:00:00.000000000,5.27
3527,232120,2011-02-22T00:00:00.000000000,5.27
3527,232120,2011-02-23T00:00:00.000000000,5.27
3527,232120,2011-02-24T00:00:00.000000000,5.27
3527,232120,2011-02-25T00:00:00.000000000,5.27
3527,232120,2011-03-01T00:00:00.000000000,5.27
3527,232120,2011-03-02T00:00:00.000000000,5.27
3527,232120,2011-03-03T00:00:00.000000000,5.27
3527,232561,2011-01-24T00:00:00.000000000,7.02
3527,232561,2011-01-25T00:00:00.000000000,7.02
3527,232561,2011-01-26T00:00:00.000000000,7.02
3527,232561,2011-01-27T00:00:00.000000000,7.02
3527,232561,2011-01-28T00:00:00.000000000,7.02
3527,232561,2011-01-31T00:00:00.000000000,7.02
3527,232561,2011-02-01T00:00:00.000000000,7.02
3527,232561,2011-02-02T00:00:00.000000000,7.02
3527,232561,2011-02-03T00:00:00.000000000,7.02
3527,232561,2011-02-04T00:00:00.000000000,7.02
3527,232561,2011-02-07T00:00:00.000000000,7.02
3527,232561,2011-02-09T00:00:00.000000000,7.02
3527,232561,2011-02-10T00:00:00.000000000,7.02
3527,232561,2011-02-11T00:00:00.000000000,7.02
3527,232561,2011-02-14T00:00:00.000000000,7.02
3527,232561,2011-02-15T00:00:00.000000000,7.02
3527,232561,2011-02-16T00:00:00.000000000,7.02
3527,232561,2011-02-17T00:00:00.000000000,7.02
3527,232561,2011-02-18T00:00:00.000000000,7.02
3527,232561,2011-02-22T00:00:00.000000000,7.02
3527,232561,2011-02-23T00:00:00.000000000,7.02
3527,232561,2011-02-24T00:00:00.000000000,7.02
3527,232561,2011-02-25T00:00:00.000000000,7.02
3527,232561,2011-03-01T00:00:00.000000000,7.02
3527,232561,2011-03-02T00:00:00.000000000,7.02
3527,232561,2011-03-03T00:00:00.000000000,7.02
3527,232571,2011-01-24T00:00:00.000000000,6.83
3527,232571,2011-01-25T00:00:00.000000000,3.9
3527,232571,2011-01-26T00:00:00.000000000,3.9
3527,232571,2011-01-27T00:00:00.000000000,3.9
3527,232571,2011-01-28T00:00:00.000000000,3.9
3527,232571,2011-01-31T00:00:00.000000000,4.88
3527,232571,2011-02-01T00:00:00.000000000,4.88
3527,232571,2011-02-02T00:00:00.000000000,4.88
3527,232571,2011-02-03T00:00:00.000000000,4.88
3527,232571,2011-02-04T00:00:00.000000000,4.88
3527,232571,2011-02-07T00:00:00.000000000,4.88
3527,232571,2011-02-09T00:00:00.000000000,4.88
3527,232571,2011-02-10T00:00:00.000000000,4.88
3527,232571,2011-02-11T00:00:00.000000000,4.88
3527,232571,2011-02-14T00:00:00.000000000,4.88
3527,232571,2011-02-15T00:00:00.000000000,4.88
3527,232571,2011-02-16T00:00:00.000000000,4.88
3527,232571,2011-02-17T00:00:00.000000000,4.88
3527,232571,2011-02-18T00:00:00.000000000,4.88
3527,232571,2011-02-22T00:00:00.000000000,4.88
3527,232571,2011-02-23T00:00:00.000000000,4.88
3527,232571,2011-02-24T00:00:00.000000000,4.88
3527,232571,2011-02-25T00:00:00.000000000,4.88
3527,232571,2011-03-01T00:00:00.000000000,4.88
3527,232571,2011-03-02T00:00:00.000000000,4.88
3527,232571,2011-03-03T00:00:00.000000000,4.88
3527,232721,2011-01-24T00:00:00.000000000,2.93
3527,232721,2011-01-25T00:00:00.000000000,2.93
3527,232721,2011-01-26T00:00:00.000000000,2.93
3527,232721,2011-01-27T00:00:00.000000000,2.93
3527,232721,2011-01-28T00:00:00.000000000,2.93
3527,232721,2011-01-31T00:00:00.000000000,2.93
3527,232721,2011-02-01T00:00:00.000000000,2.93
3527,232721,2011-02-02T00:00:00.000000000,1.95
3527,232721,2011-02-03T00:00:00.000000000,2.93
3527,232721,2011-02-04T00:00:00.000000000,1.95
3527,232721,2011-02-07T00:00:00.000000000,1.95
3527,232721,2011-02-09T00:00:00.000000000,1.95
3527,232721,2011-02-10T00:00:00.000000000,1.95
3527,232721,2011-02-11T00:00:00.000000000,1.95
3527,232721,2011-02-14T00:00:00.000000000,1.95
3527,232721,2011-02-15T00:00:00.000000000,1.95
3527,232721,2011-02-16T00:00:00.000000000,1.95
3527,232721,2011-02-17T00:00:00.000000000,1.95
3527,232721,2011-02-18T00:00:00.000000000,1.95
3527,232721,2011-02-22T00:00:00.000000000,1.95
3527,232721,2011-02-23T00:00:00.000000000,1.95
3527,232721,2011-02-24T00:00:00.000000000,1.95
3527,232721,2011-02-25T00:00:00.000000000,1.95
3527,232721,2011-03-01T00:00:00.000000000,1.95
3527,232721,2011-03-02T00:00:00.000000000,1.95
3527,232721,2011-03-03T00:00:00.000000000,1.95
3529,231721,2011-01-24T00:00:00.000000000,12.19
3529,231721,2011-01-25T00:00:00.000000000,12.19
3529,231721,2011-01-26T00:00:00.000000000,12.19
3529,231721,2011-01-27T00:00:00.000000000,12.19
3529,231721,2011-01-28T00:00:00.000000000,12.19
3529,231721,2011-01-31T00:00:00.000000000,12.19
3529,231721,2011-02-01T00:00:00.000000000,12.19
3529,231721,2011-02-02T00:00:00.000000000,12.19
3529,231721,2011-02-03T00:00:00.000000000,12.19
3529,231721,2011-02-04T00:00:00.000000000,12.19
3529,231721,2011-02-07T00:00:00.000000000,12.19
3529,231721,2011-02-08T00:00:00.000000000,12.19
3529,231721,2011-02-09T00:00:00.000000000,13.65
3529,231721,2011-02-10T00:00:00.000000000,12.19
3529,231721,2011-02-11T00:00:00.000000000,12.19
3529,231721,2011-02-14T00:00:00.000000000,12.19
3529,231721,2011-02-15T00:00:00.000000000,12.19
3529,231721,2011-02-16T00:00:00.000000000,12.19
3529,231721,2011-02-17T00:00:00.000000000,12.19
3529,231721,2011-02-18T00:00:00.000000000,12.19
3529,231721,2011-02-22T00:00:00.000000000,12.19
3529,231721,2011-02-23T00:00:00.000000000,12.19
3529,231721,2011-02-24T00:00:00.000000000,12.19
3529,231721,2011-02-25T00:00:00.000000000,12.19
3529,231721,2011-02-28T00:00:00.000000000,12.19
3529,231721,2011-03-01T00:00:00.000000000,12.19
3529,231721,2011-03-02T00:00:00.000000000,12.19
3529,231721,2011-03-03T00:00:00.000000000,12.19
3529,231721,2011-03-04T00:00:00.000000000,12.19
3529,231721,2011-03-07T00:00:00.000000000,12.19
3529,231721,2011-03-08T00:00:00.000000000,12.19
3529,231721,2011-03-09T00:00:00.000000000,12.19
3529,231721,2011-03-10T00:00:00.000000000,12.19
3529,231721,2011-03-11T00:00:00.000000000,12.19
3529,231721,2011-03-14T00:00:00.000000000,12.19
3529,231721,2011-03-15T00:00:00.000000000,12.19
3529,231721,2011-03-16T00:00:00.000000000,12.19
3529,231721,2011-03-17T00:00:00.000000000,12.19
3529,231721,2011-03-18T00:00:00.000000000,12.19
3529,231721,2011-03-21T00:00:00.000000000,12.19
3529,231721,2011-03-22T00:00:00.000000000,12.19
3529,231721,2011-03-23T00:00:00.000000000,12.19
3529,231721,2011-03-24T00:00:00.000000000,12.19
3529,231721,2011-03-25T00:00:00.000000000,12.19
3529,231721,2011-03-28T00:00:00.000000000,12.19
3529,231721,2011-03-29T00:00:00.000000000,12.19
3529,231721,2011-03-30T00:00:00.000000000,12.19
3529,231721,2011-03-31T00:00:00.000000000,12.19
3529,231721,2011-04-01T00:00:00.000000000,12.19
3529,231721,2011-04-04T00:00:00.000000000,12.19
3529,231721,2011-04-05T00:00:00.000000000,12.19
3529,231721,2011-04-06T00:00:00.000000000,12.19
3529,231721,2011-04-07T00:00:00.000000000,12.19
3529,231721,2011-04-08T00:00:00.000000000,12.19
3529,231721,2011-04-11T00:00:00.000000000,12.19
3529,231721,2011-04-12T00:00:00.000000000,12.19
3529,231721,2011-04-13T00:00:00.000000000,12.19
3529,231721,2011-04-14T00:00:00.000000000,12.19
3529,231721,2011-04-15T00:00:00.000000000,12.19
3529,231721,2011-04-18T00:00:00.000000000,12.19
3529,231721,2011-04-19T00:00:00.000000000,12.19
3529,231721,2011-04-20T00:00:00.000000000,12.19
3529,231721,2011-04-21T00:00:00.000000000,12.19
3529,231721,2011-04-22T00:00:00.000000000,12.19
3529,231721,2011-04-25T00:00:00.000000000,9.75
3529,231721,2011-04-26T00:00:00.000000000,9.75
3529,231721,2011-04-27T00:00:00.000000000,9.75
3529,231721,2011-04-28T00:00:00.000000000,9.75
3529,231721,2011-04-29T00:00:00.000000000,9.75
3529,231721,2011-05-02T00:00:00.000000000,9.75
3529,231721,2011-05-03T00:00:00.000000000,9.75
3529,231721,2011-05-04T00:00:00.000000000,9.75
3529,231721,2011-05-05T00:00:00.000000000,9.75
3529,231721,2011-05-06T00:00:00.000000000,9.75
3529,231721,2011-05-09T00:00:00.000000000,9.75
3529,231721,2011-05-10T00:00:00.000000000,9.75
3529,231721,2011-05-11T00:00:00.000000000,9.75
3529,231721,2011-05-12T00:00:00.000000000,9.75
3529,231721,2011-05-13T00:00:00.000000000,9.75
3529,231721,2011-05-16T00:00:00.000000000,9.75
3529,231721,2011-05-17T00:00:00.000000000,9.75
3529,231721,2011-05-18T00:00:00.000000000,9.75
3529,231721,2011-05-19T00:00:00.000000000,9.75
3529,231721,2011-05-20T00:00:00.000000000,9.75
3529,231721,2011-05-23T00:00:00.000000000,9.75
3529,231721,2011-05-24T00:00:00.000000000,9.75
3529,231721,2011-05-25T00:00:00.000000000,9.75
3529,231721,2011-05-26T00:00:00.000000000,9.75
3529,231721,2011-05-27T00:00:00.000000000,9.75
3529,231721,2011-05-31T00:00:00.000000000,9.75
3529,231721,2011-06-01T00:00:00.000000000,9.75
3529,231721,2011-06-02T00:00:00.000000000,9.75
3529,231721,2011-06-03T00:00:00.000000000,9.75
3529,231721,2011-06-06T00:00:00.000000000,9.75
3529,231721,2011-06-07T00:00:00.000000000,9.75
3529,231721,2011-06-08T00:00:00.000000000,9.75
3529,231721,2011-06-09T00:00:00.000000000,9.75
3529,231721,2011-06-10T00:00:00.000000000,9.75
3529,231721,2011-06-13T00:00:00.000000000,9.75
3529,231721,2011-06-14T00:00:00.000000000,9.75
3529,231721,2011-06-15T00:00:00.000000000,9.75
3529,231721,2011-06-16T00:00:00.000000000,9.75
3529,231721,2011-06-17T00:00:00.000000000,9.75
3529,231721,2011-06-20T00:00:00.000000000,9.75
3529,231721,2011-06-21T00:00:00.000000000,9.75
3529,231721,2011-06-22T00:00:00.000000000,9.75
3530,231641,2011-05-09T00:00:00.000000000,7.8
3530,231641,2011-05-10T00:00:00.000000000,7.32
3530,231641,2011-05-12T00:00:00.000000000,7.32
3530,231641,2011-05-13T00:00:00.000000000,7.32
3530,231641,2011-05-16T00:00:00.000000000,7.32
3530,231641,2011-05-17T00:00:00.000000000,7.32
3530,231641,2011-05-19T00:00:00.000000000,7.32
3530,231641,2011-05-20T00:00:00.000000000,7.32
3530,231641,2011-05-23T00:00:00.000000000,7.32
3530,231641,2011-05-24T00:00:00.000000000,7.32
3530,231641,2011-05-26T00:00:00.000000000,7.32
3530,231641,2011-05-27T00:00:00.000000000,7.32
3530,231641,2011-05-31T00:00:00.000000000,7.32
3530,231641,2011-06-02T00:00:00.000000000,7.32
3530,231641,2011-06-03T00:00:00.000000000,7.32
3530,231641,2011-06-06T00:00:00.000000000,7.32
3530,231641,2011-06-07T00:00:00.000000000,7.32
3530,231641,2011-06-09T00:00:00.000000000,7.32
3530,231641,2011-06-10T00:00:00.000000000,7.32
3530,231641,2011-06-13T00:00:00.000000000,7.32
3530,231641,2011-06-14T00:00:00.000000000,7.32
3530,231641,2011-06-16T00:00:00.000000000,7.32
3530,231641,2011-06-17T00:00:00.000000000,7.32
3530,231641,2011-06-20T00:00:00.000000000,7.32
3530,231641,2011-06-21T00:00:00.000000000,7.32
3530,231641,2011-06-23T00:00:00.000000000,7.32
3530,231641,2011-06-24T00:00:00.000000000,7.32
3530,231641,2011-06-27T00:00:00.000000000,7.32
3530,231641,2011-06-28T00:00:00.000000000,7.32
3530,231641,2011-06-30T00:00:00.000000000,7.32
3530,231641,2011-07-01T00:00:00.000000000,9.98
3530,231641,2011-07-05T00:00:00.000000000,9.98
3530,231641,2011-07-07T00:00:00.000000000,9.98
3530,231641,2011-07-08T00:00:00.000000000,9.98
3530,231641,2011-07-11T00:00:00.000000000,9.98
3530,231641,2011-07-12T00:00:00.000000000,9.98
3530,231641,2011-07-14T00:00:00.000000000,9.98
3530,231641,2011-07-15T00:00:00.000000000,9.98
3530,231641,2011-07-18T00:00:00.000000000,9.98
3530,231641,2011-07-19T00:00:00.000000000,9.98
3530,231641,2011-07-21T00:00:00.000000000,9.98
3530,231641,2011-07-22T00:00:00.000000000,9.98
3530,231641,2011-07-25T00:00:00.000000000,9.98
3530,231641,2011-07-26T00:00:00.000000000,9.98
3530,231641,2011-07-28T00:00:00.000000000,9.98
3530,231641,2011-07-29T00:00:00.000000000,9.98
3530,231641,2011-08-01T00:00:00.000000000,9.98
3530,231641,2011-08-02T00:00:00.000000000,9.98
3530,231641,2011-08-04T00:00:00.000000000,9.98
3530,231641,2011-08-05T00:00:00.000000000,9.98
3530,231641,2011-08-08T00:00:00.000000000,9.98
3530,231641,2011-08-09T00:00:00.000000000,9.98
3530,231641,2011-08-11T00:00:00.000000000,9.98
3530,231641,2011-08-12T00:00:00.000000000,9.98
3530,231641,2011-08-15T00:00:00.000000000,9.98
3530,231641,2011-08-16T00:00:00.000000000,9.98
3530,231641,2011-08-18T00:00:00.000000000,9.98
3530,231641,2011-08-19T00:00:00.000000000,9.98
3530,231641,2011-08-22T00:00:00.000000000,9.98
3530,231641,2011-08-23T00:00:00.000000000,9.98
3530,231641,2011-08-25T00:00:00.000000000,9.98
3530,231641,2011-08-26T00:00:00.000000000,9.98
3530,231641,2011-08-29T00:00:00.000000000,9.98
3530,231641,2011-08-30T00:00:00.000000000,9.98
3530,231641,2011-09-01T00:00:00.000000000,9.98
3530,231641,2011-09-02T00:00:00.000000000,9.98
3530,231641,2011-09-06T00:00:00.000000000,9.98
3530,231641,2011-09-08T00:00:00.000000000,9.98
3530,231641,2011-09-09T00:00:00.000000000,9.98
3530,231641,2011-09-12T00:00:00.000000000,9.98
3530,231641,2011-09-13T00:00:00.000000000,9.98
3530,231641,2011-09-15T00:00:00.000000000,9.98
3530,231641,2011-09-16T00:00:00.000000000,9.98
3530,231641,2011-09-19T00:00:00.000000000,9.98
3530,231641,2011-09-20T00:00:00.000000000,9.98
3530,231641,2011-09-22T00:00:00.000000000,9.98
3530,231641,2011-09-23T00:00:00.000000000,9.98
3530,231641,2011-09-26T00:00:00.000000000,9.98
3530,231641,2011-09-27T00:00:00.000000000,9.98
3530,231641,2011-09-29T00:00:00.000000000,9.98
3530,231641,2011-09-30T00:00:00.000000000,9.98
3530,231641,2011-10-03T00:00:00.000000000,9.98
3530,231641,2011-10-04T00:00:00.000000000,9.98
3530,231641,2011-10-06T00:00:00.000000000,9.98
3530,231641,2011-10-07T00:00:00.000000000,9.98
3530,231641,2011-10-10T00:00:00.000000000,9.98
3530,231641,2011-10-11T00:00:00.000000000,9.98
3530,231641,2011-10-13T00:00:00.000000000,9.98
3530,231641,2011-10-14T00:00:00.000000000,9.98
3530,231711,2011-01-24T00:00:00.000000000,7.8
3530,231711,2011-01-25T00:00:00.000000000,7.8
3530,231711,2011-01-26T00:00:00.000000000,7.8
3530,231711,2011-01-27T00:00:00.000000000,7.8
3530,231711,2011-01-28T00:00:00.000000000,7.8
3530,231711,2011-01-31T00:00:00.000000000,7.8
3530,231711,2011-02-01T00:00:00.000000000,7.8
3530,231711,2011-02-02T00:00:00.000000000,7.8
3530,231711,2011-02-03T00:00:00.000000000,7.8
3530,231711,2011-02-04T00:00:00.000000000,7.8
3530,231711,2011-02-07T00:00:00.000000000,7.8
3530,231711,2011-02-08T00:00:00.000000000,7.8
3530,231711,2011-02-09T00:00:00.000000000,7.8
3530,231711,2011-02-10T00:00:00.000000000,7.8
3530,231711,2011-02-11T00:00:00.000000000,7.8
3530,231711,2011-02-14T00:00:00.000000000,7.8
3530,231711,2011-02-15T00:00:00.000000000,7.8
3530,231711,2011-02-16T00:00:00.000000000,7.8
3530,231711,2011-02-17T00:00:00.000000000,7.8
3530,231711,2011-02-18T00:00:00.000000000,7.8
3530,231711,2011-02-22T00:00:00.000000000,7.8
3530,231711,2011-02-23T00:00:00.000000000,7.8
3530,231711,2011-02-24T00:00:00.000000000,7.8
3530,231711,2011-02-25T00:00:00.000000000,7.8
3530,231711,2011-02-28T00:00:00.000000000,7.8
3530,231711,2011-03-01T00:00:00.000000000,7.8
3530,231711,2011-03-02T00:00:00.000000000,7.8
3530,231711,2011-03-03T00:00:00.000000000,7.8
3530,231711,2011-03-04T00:00:00.000000000,7.8
3530,231711,2011-03-09T00:00:00.000000000,7.8
3530,231711,2011-03-10T00:00:00.000000000,7.8
3530,231711,2011-03-11T00:00:00.000000000,7.8
3530,231711,2011-03-14T00:00:00.000000000,6.83
3530,231711,2011-03-15T00:00:00.000000000,6.83
3530,231711,2011-03-17T00:00:00.000000000,6.83
3530,231711,2011-03-18T00:00:00.000000000,6.83
3530,231711,2011-03-21T00:00:00.000000000,6.83
3530,231711,2011-03-23T00:00:00.000000000,6.83
3530,231711,2011-03-24T00:00:00.000000000,6.83
3530,231711,2011-03-25T00:00:00.000000000,6.83
3530,231711,2011-03-28T00:00:00.000000000,6.83
3530,231711,2011-03-29T00:00:00.000000000,6.83
3530,231711,2011-03-30T00:00:00.000000000,6.83
3530,231711,2011-03-31T00:00:00.000000000,6.83
3530,231711,2011-04-01T00:00:00.000000000,6.83
3530,231711,2011-04-04T00:00:00.000000000,6.83
3530,231711,2011-04-05T00:00:00.000000000,6.83
3530,231711,2011-04-06T00:00:00.000000000,6.83
3530,231711,2011-04-07T00:00:00.000000000,5.85
3530,231711,2011-04-08T00:00:00.000000000,6.83
3530,231711,2011-04-11T00:00:00.000000000,6.83
3530,231711,2011-04-12T00:00:00.000000000,6.83
3530,231711,2011-04-19T00:00:00.000000000,6.83
3530,231711,2011-04-20T00:00:00.000000000,6.83
3530,231711,2011-04-21T00:00:00.000000000,6.83
3530,231711,2011-04-25T00:00:00.000000000,6.83
3530,231711,2011-04-26T00:00:00.000000000,6.83
3530,231711,2011-04-27T00:00:00.000000000,6.83
3530,231711,2011-04-29T00:00:00.000000000,6.83
3530,231711,2011-05-02T00:00:00.000000000,6.83
3530,231711,2011-05-03T00:00:00.000000000,6.83
3530,231711,2011-05-04T00:00:00.000000000,6.83
3530,231711,2011-05-05T00:00:00.000000000,6.83
3530,231711,2011-05-18T00:00:00.000000000,4.88
3530,231711,2011-06-15T00:00:00.000000000,4.88
3530,231711,2011-07-13T00:00:00.000000000,6.65
3530,231711,2011-07-27T00:00:00.000000000,6.65
3530,231711,2011-08-03T00:00:00.000000000,6.65
3531,132121,2011-04-13T00:00:00.000000000,5.66
3531,132140,2011-06-16T00:00:00.000000000,4.04
3531,231111,2011-05-05T00:00:00.000000000,17.55
3531,231111,2011-05-10T00:00:00.000000000,19.31
3531,231111,2011-05-17T00:00:00.000000000,20.19
3531,231111,2011-05-19T00:00:00.000000000,19.31
3531,231111,2011-05-24T00:00:00.000000000,16.68
3531,231111,2011-05-26T00:00:00.000000000,24.57
3531,231111,2011-05-31T00:00:00.000000000,19.31
3531,231111,2011-06-07T00:00:00.000000000,18.43
3531,231121,2011-01-24T00:00:00.000000000,3.51
3531,231121,2011-01-25T00:00:00.000000000,3.51
3531,231121,2011-01-26T00:00:00.000000000,2.64
3531,231121,2011-01-27T00:00:00.000000000,2.64
3531,231121,2011-01-28T00:00:00.000000000,2.64
3531,231121,2011-01-31T00:00:00.000000000,3.51
3531,231121,2011-02-01T00:00:00.000000000,3.51
3531,231121,2011-02-02T00:00:00.000000000,2.64
3531,231121,2011-02-03T00:00:00.000000000,2.64
3531,231121,2011-02-04T00:00:00.000000000,3.51
3531,231121,2011-02-07T00:00:00.000000000,2.64
3531,231121,2011-02-08T00:00:00.000000000,2.64
3531,231121,2011-02-09T00:00:00.000000000,2.64
3531,231121,2011-02-10T00:00:00.000000000,2.64
3531,231121,2011-02-11T00:00:00.000000000,2.64
3531,231121,2011-02-14T00:00:00.000000000,2.64
3531,231121,2011-02-15T00:00:00.000000000,3.51
3531,231121,2011-02-16T00:00:00.000000000,2.64
3531,231121,2011-02-17T00:00:00.000000000,2.64
3531,231121,2011-02-18T00:00:00.000000000,2.64
3531,231121,2011-02-21T00:00:00.000000000,7.02
3531,231121,2011-02-23T00:00:00.000000000,2.64
3531,231121,2011-02-24T00:00:00.000000000,2.64
3531,231121,2011-02-25T00:00:00.000000000,3.51
3531,231121,2011-02-28T00:00:00.000000000,3.51
3531,231121,2011-03-01T00:00:00.000000000,3.51
3531,231121,2011-03-02T00:00:00.000000000,2.64
3531,231121,2011-03-03T00:00:00.000000000,2.64
3531,231121,2011-03-04T00:00:00.000000000,2.64
3531,231121,2011-03-07T00:00:00.000000000,2.64
3531,231121,2011-03-08T00:00:00.000000000,2.64
3531,231121,2011-03-09T00:00:00.000000000,2.64
3531,231121,2011-03-10T00:00:00.000000000,2.64
3531,231121,2011-03-11T00:00:00.000000000,2.64
3531,231121,2011-03-14T00:00:00.000000000,2.64
3531,231121,2011-03-15T00:00:00.000000000,2.64
3531,231121,2011-03-16T00:00:00.000000000,2.64
3531,231121,2011-03-17T00:00:00.000000000,2.64
3531,231121,2011-03-18T00:00:00.000000000,2.64
3531,231121,2011-03-21T00:00:00.000000000,2.64
3531,231121,2011-03-22T00:00:00.000000000,2.64
3531,231121,2011-03-23T00:00:00.000000000,2.64
3531,231121,2011-03-24T00:00:00.000000000,2.64
3531,231121,2011-03-25T00:00:00.000000000,2.64
3531,231121,2011-03-28T00:00:00.000000000,3.51
3531,231121,2011-03-29T00:00:00.000000000,2.64
3531,231121,2011-03-30T00:00:00.000000000,2.64
3531,231121,2011-03-31T00:00:00.000000000,2.64
3531,231121,2011-04-01T00:00:00.000000000,2.64
3531,231121,2011-04-04T00:00:00.000000000,3.51
3531,231121,2011-04-06T00:00:00.000000000,2.64
3531,231121,2011-04-08T00:00:00.000000000,2.64
3531,231121,2011-04-12T00:00:00.000000000,2.64
3531,231121,2011-04-14T00:00:00.000000000,2.64
3531,231121,2011-04-15T00:00:00.000000000,2.64
3531,231121,2011-04-18T00:00:00.000000000,2.64
3531,231121,2011-04-20T00:00:00.000000000,2.64
3531,231121,2011-04-21T00:00:00.000000000,2.64
3531,231121,2011-04-22T00:00:00.000000000,2.64
3531,231121,2011-04-25T00:00:00.000000000,2.64
3531,231121,2011-04-27T00:00:00.000000000,2.64
